Character,Radical,CharFreq,Radicals,Qwen_Token_IDs
征,彳,62.6765,['彳'],[99543]
赤,赤,56.0889,['赤'],[104565]
赫,赤,21.5457,['赤'],[104704]
赦,赤,3.0716,['赤'],[116705]
赭,赤,0.0741,['赤'],[121553]
蛋,虫,403.7679,['虫'],[100464]
蜜,虫,154.9926,['虫'],[100576]
虽,虫,218.1136,['虫'],[100628]
虹,虫,34.8691,['虫'],[101522]
蜂,虫,39.8074,['虫'],[101594]
螺,虫,14.5136,['虫'],[101697]
蚀,虫,6.1037,['虫'],[101782]
虫,虫,45.2395,['虫'],[102176]
虾,虫,56.4938,['虫'],[102775]
蟹,虫,83.8963,['虫'],[103111]
蝶,虫,28.3012,['虫'],[103250]
蝴,虫,21.8815,['虫'],[103292]
蚂,虫,6.2716,['虫'],[103371]
蚁,虫,8.2914,['虫'],[103372]
蜘,虫,7.8914,['虫'],[103515]
蛛,虫,9.1407,['虫'],[103516]
蠢,虫,51.4123,['虫'],[103757]
蛙,虫,11.3136,['虫'],[103797]
螃,虫,7.121,['虫'],[103829]
蜕,虫,5.4321,['虫'],[103859]
蚌,虫,1.437,['虫'],[103885]
蛇,虫,35.1753,['虫'],[104821]
蛮,虫,58.2815,['虫'],[106156]
蜀,虫,7.5457,['虫'],[106711]
蚕,虫,3.0765,['虫'],[109208]
蜡,虫,17.8568,['虫'],[109703]
蝉,虫,55.6691,['虫'],[111547]
蚊,虫,25.4765,['虫'],[113936]
蝎,虫,75.1704,['虫'],[116558]
蛟,虫,1.042,['虫'],[117944]
蛤,虫,7.6099,['虫'],[119055]
蛾,虫,3.2,['虫'],[119241]
蟒,虫,0.8593,['虫'],[119266]
蛊,虫,3.3679,['虫'],[119293]
蚤,虫,1.0765,['虫'],[119366]
蚣,虫,1.3975,['虫'],[119377]
蚪,虫,0.7407,['虫'],[119378]
蚓,虫,0.9975,['虫'],[119379]
蚯,虫,0.9778,['虫'],[119407]
蛀,虫,1.6741,['虫'],[119408]
蜓,虫,1.2988,['虫'],[119432]
蜒,虫,0.7309,['虫'],[119433]
蜈,虫,1.8469,['虫'],[119458]
蜗,虫,16.642,['虫'],[119459]
蜻,虫,1.2296,['虫'],[119469]
蝇,虫,6.0444,['虫'],[119470]
蝠,虫,5.7136,['虫'],[119484]
蝌,虫,0.7605,['虫'],[119485]
蝗,虫,0.716,['虫'],[119486]
蝙,虫,5.6938,['虫'],[119487]
蟆,虫,2.2617,['虫'],[119504]
蟋,虫,1.3432,['虫'],[119512]
蟀,虫,1.4617,['虫'],[119513]
蠕,虫,3.2296,['虫'],[119526]
虱,虫,3.7481,['虫'],[119998]
蚜,虫,0.3753,['虫'],[120375]
蚍,虫,0.0296,['虫'],[120376]
蚝,虫,4.1728,['虫'],[120379]
蚶,虫,0.2123,['虫'],[120656]
蛎,虫,1.5457,['虫'],[120658]
蛆,虫,1.0568,['虫'],[120659]
蚱,虫,0.5975,['虫'],[120662]
蛰,虫,1.037,['虫'],[120867]
蛭,虫,0.479,['虫'],[120926]
蛳,虫,0.7506,['虫'],[120927]
蛐,虫,0.1481,['虫'],[120928]
蛔,虫,0.4691,['虫'],[120929]
蜇,虫,0.9877,['虫'],[121109]
蜃,虫,0.642,['虫'],[121159]
蜊,虫,0.9333,['虫'],[121200]
蜍,虫,0.4691,['虫'],[121201]
蜉,虫,0.2469,['虫'],[121202]
蛹,虫,0.6469,['虫'],[121205]
蜚,虫,1.2148,['虫'],[121401]
蜥,虫,1.6148,['虫'],[121415]
蜮,虫,0.0099,['虫'],[121416]
蝈,虫,0.5877,['虫'],[121417]
蜴,虫,1.4222,['虫'],[121418]
蜷,虫,2.7506,['虫'],[121421]
蜿,虫,0.7753,['虫'],[121422]
螂,虫,4.7556,['虫'],[121423]
蜢,虫,0.4642,['虫'],[121424]
蝾,虫,0.1136,['虫'],[121610]
蝻,虫,0.0444,['虫'],[121611]
蝰,虫,0.1037,['虫'],[121612]
蝮,虫,0.1136,['虫'],[121613]
蝣,虫,0.2025,['虫'],[121616]
蝼,虫,0.1481,['虫'],[121617]
螈,虫,0.1086,['虫'],[121762]
螅,虫,0.0395,['虫'],[121763]
蟥,虫,0.0543,['虫'],[121880]
螳,虫,1.3531,['虫'],[121884]
蟑,虫,3.5802,['虫'],[121885]
蟠,虫,0.8642,['虫'],[121978]
蠖,虫,0.0198,['虫'],[122025]
蟾,虫,0.9926,['虫'],[122027]
融,虫,47.1556,['虫'],[99368]
川,川,46.242,"['巛', '巜', '川']",[100410]
州,川,295.1951,"['巛', '巜', '川']",[54039]
巡,巛,19.8815,"['巛', '巜', '川']",[100119]
巢,巛,16.7802,"['巛', '巜', '川']",[102935]
寻,寸,439.8963,['寸'],[100246]
尊,寸,89.1605,['寸'],[100474]
寿,寸,48.0247,['寸'],[100523]
寺,寸,39.6593,['寸'],[101277]
寸,寸,34.4543,['寸'],[101490]
尉,寸,12.8395,['寸'],[111621]
对,寸,2376.2617,['寸'],[32664]
将,寸,930.0741,['寸'],[44063]
导,寸,239.5654,['寸'],[64720]
封,寸,109.6049,['寸'],[99690]
射,寸,205.8765,['寸'],[99759]
夺,大,52.4198,['大'],[100308]
契,大,23.9259,['大'],[100334]
奔,大,132.8296,['大'],[100524]
奠,大,2.958,['大'],[100989]
奢,大,35.916,['大'],[101015]
奏,大,37.0815,['大'],[101477]
夸,大,34.242,['大'],[101651]
奉,大,25.6741,['大'],[102423]
奈,大,72.0247,['大'],[102641]
夹,大,46.1333,['大'],[104792]
奕,大,19.5012,['大'],[108645]
奎,大,5.4469,['大'],[109367]
夷,大,11.2444,['大'],[109379]
夭,大,2.242,['大'],[117916]
奚,大,0.7457,['大'],[119166]
奂,大,1.0815,['大'],[119729]
奄,大,1.3037,['大'],[119848]
失,大,654.0148,['大'],[20726]
大,大,5363.1802,['大'],[26288]
天,大,5558.4494,['大'],[35727]
头,大,1096.242,['大'],[64355]
太,大,1577.2494,['大'],[99222]
奇,大,364.3506,['大'],[99309]
奖,大,557.8568,['大'],[99500]
套,大,362.9086,['大'],[99619]
奥,大,106.8247,['大'],[99687]
夫,大,290.7901,['大'],[99818]
奋,大,141.4963,['大'],[99870]
央,大,91.9556,['大'],[99909]
殖,歹,6.479,['歹'],[100107]
残,歹,93.9457,['歹'],[100260]
殊,歹,24.8148,['歹'],[100747]
歼,歹,11.1556,['歹'],[111594]
歹,歹,9.4074,['歹'],[119026]
殆,歹,1.7432,['歹'],[119089]
殃,歹,2.2123,['歹'],[119354]
殉,歹,1.6543,['歹'],[119374]
殇,歹,2.9432,['歹'],[120086]
殄,歹,0.158,['歹'],[120087]
殒,歹,0.3605,['歹'],[120631]
殓,歹,0.4,['歹'],[120632]
殚,歹,0.0889,['歹'],[120900]
殡,歹,1.8025,['歹'],[121399]
死,歹,1097.5753,['歹'],[99561]
促,亻,77.8815,"['人', '亻']",[100028]
估,亻,71.1506,"['人', '亻']",[100079]
佳,亻,143.8321,"['人', '亻']",[100191]
伟,亻,62.3654,"['人', '亻']",[100201]
伊,亻,101.7926,"['人', '亻']",[100208]
俄,亻,47.1407,"['人', '亻']",[100223]
休,亻,215.9012,"['人', '亻']",[100242]
伍,亻,31.5358,"['人', '亻']",[100449]
伏,亻,49.6296,"['人', '亻']",[100539]
倾,亻,55.8222,"['人', '亻']",[100544]
偿,亻,20.7704,"['人', '亻']",[100552]
偶,亻,163.2198,"['人', '亻']",[100583]
倡,亻,5.7679,"['人', '亻']",[100595]
侦,亻,52.0099,"['人', '亻']",[100613]
仙,亻,77.2198,"['人', '亻']",[100717]
伦,亻,101.0123,"['人', '亻']",[100794]
仿,亻,38.5481,"['人', '亻']",[100863]
伸,亻,64.2568,"['人', '亻']",[100867]
仇,亻,29.8963,"['人', '亻']",[100956]
偷,亻,179.0765,"['人', '亻']",[101329]
俱,亻,45.8914,"['人', '亻']",[101404]
佩,亻,44.5136,"['人', '亻']",[101453]
催,亻,63.6988,"['人', '亻']",[101611]
伪,亻,39.6247,"['人', '亻']",[101624]
伐,亻,20.9481,"['人', '亻']",[101657]
侣,亻,48.7605,"['人', '亻']",[101789]
侈,亻,16.1827,"['人', '亻']",[101832]
佣,亻,8.9827,"['人', '亻']",[101846]
仁,亻,59.0123,"['人', '亻']",[102030]
伯,亻,64.4049,"['人', '亻']",[102044]
侯,亻,9.6642,"['人', '亻']",[102371]
仔,亻,153.4074,"['人', '亻']",[102437]
侠,亻,69.2444,"['人', '亻']",[102530]
傅,亻,30.7259,"['人', '亻']",[102645]
仲,亻,74.3259,"['人', '亻']",[102671]
仰,亻,37.0617,"['人', '亻']",[102690]
傲,亻,53.8025,"['人', '亻']",[102744]
仗,亻,25.5012,"['人', '亻']",[102895]
儒,亻,8.6864,"['人', '亻']",[102907]
侨,亻,4.1383,"['人', '亻']",[102908]
僵,亻,35.1111,"['人', '亻']",[103390]
伽,亻,9.916,"['人', '亻']",[103502]
傍,亻,7.0519,"['人', '亻']",[103530]
倘,亻,3.2938,"['人', '亻']",[103549]
佬,亻,47.9901,"['人', '亻']",[103602]
侃,亻,6.2568,"['人', '亻']",[103657]
侮,亻,7.7531,"['人', '亻']",[103733]
伺,亻,5.5309,"['人', '亻']",[103833]
侥,亻,2.0099,"['人', '亻']",[103851]
俊,亻,28.2667,"['人', '亻']",[104357]
俩,亻,109.8617,"['人', '亻']",[104882]
傻,亻,205.679,"['人', '亻']",[104888]
佐,亻,34.3704,"['人', '亻']",[105931]
僧,亻,12.8247,"['人', '亻']",[105967]
侍,亻,5.3531,"['人', '亻']",[107010]
仕,亻,5.5358,"['人', '亻']",[107669]
佑,亻,42.563,"['人', '亻']",[108395]
倩,亻,30.6667,"['人', '亻']",[109250]
俏,亻,17.521,"['人', '亻']",[109535]
倪,亻,3.4765,"['人', '亻']",[109696]
仆,亻,11.0765,"['人', '亻']",[109753]
俯,亻,6.5185,"['人', '亻']",[110607]
俭,亻,4.0247,"['人', '亻']",[110647]
俺,亻,55.8123,"['人', '亻']",[110931]
倚,亻,8.6815,"['人', '亻']",[111229]
侄,亻,21.6494,"['人', '亻']",[113043]
僚,亻,2.884,"['人', '亻']",[113680]
佰,亻,2.1432,"['人', '亻']",[115709]
俘,亻,3.7086,"['人', '亻']",[116606]
伶,亻,3.7333,"['人', '亻']",[117350]
倦,亻,21.1111,"['人', '亻']",[118087]
僻,亻,4.8889,"['人', '亻']",[118134]
俐,亻,22.5531,"['人', '亻']",[118459]
俑,亻,2.0247,"['人', '亻']",[119146]
俪,亻,0.8494,"['人', '亻']",[119161]
佃,亻,0.1481,"['人', '亻']",[119318]
倔,亻,6.7457,"['人', '亻']",[119383]
偎,亻,2.8741,"['人', '亻']",[119413]
仃,亻,0.563,"['人', '亻']",[119543]
仨,亻,5.0963,"['人', '亻']",[119565]
仟,亻,0.5975,"['人', '亻']",[119566]
仞,亻,0.1481,"['人', '亻']",[119569]
伎,亻,2.158,"['人', '亻']",[119617]
伥,亻,0.0691,"['人', '亻']",[119622]
伉,亻,0.163,"['人', '亻']",[119624]
伫,亻,0.8346,"['人', '亻']",[119625]
佝,亻,0.4691,"['人', '亻']",[119721]
佗,亻,0.3704,"['人', '亻']",[119722]
侏,亻,1.8667,"['人', '亻']",[119906]
侩,亻,0.3259,"['人', '亻']",[119907]
佻,亻,0.3062,"['人', '亻']",[119908]
佼,亻,0.8938,"['人', '亻']",[119911]
佯,亻,0.8296,"['人', '亻']",[119912]
侬,亻,4.4296,"['人', '亻']",[119913]
俨,亻,1.3679,"['人', '亻']",[120156]
俣,亻,0.0395,"['人', '亻']",[120161]
俚,亻,0.5284,"['人', '亻']",[120162]
俸,亻,24.4494,"['人', '亻']",[120425]
偌,亻,1.5753,"['人', '亻']",[120427]
俳,亻,0.4889,"['人', '亻']",[120428]
倏,亻,0.242,"['人', '亻']",[120431]
倭,亻,0.3753,"['人', '亻']",[120433]
俾,亻,23.2049,"['人', '亻']",[120434]
倌,亻,1.0716,"['人', '亻']",[120438]
偃,亻,3.0667,"['人', '亻']",[120725]
偕,亻,4.6914,"['人', '亻']",[120726]
傀,亻,0.958,"['人', '亻']",[120728]
偻,亻,0.5235,"['人', '亻']",[120730]
傧,亻,0.2222,"['人', '亻']",[120989]
儆,亻,0.3654,"['人', '亻']",[121461]
儡,亻,0.9333,"['人', '亻']",[121909]
件,亻,508.242,"['人', '亻']",[14224]
作,亻,1034.6519,"['人', '亻']",[19403]
信,亻,1449.4864,"['人', '亻']",[21317]
修,亻,266.1778,"['人', '亻']",[23081]
位,亻,752.7704,"['人', '亻']",[24156]
值,亻,296.079,"['人', '亻']",[25511]
例,亻,50.8296,"['人', '亻']",[26355]
代,亻,428.4642,"['人', '亻']",[30540]
体,亻,1049.1704,"['人', '亻']",[31914]
保,亻,533.3383,"['人', '亻']",[32463]
使,亻,389.0963,"['人', '亻']",[32555]
传,亻,554.637,"['人', '亻']",[41683]
他,亻,4230.1877,"['人', '亻']",[42411]
付,亻,156.9877,"['人', '亻']",[45900]
任,亻,580.0741,"['人', '亻']",[48888]
价,亻,394.3407,"['人', '亻']",[50292]
亿,亻,52.8148,"['人', '亻']",[53356]
你,亻,15835.2049,"['人', '亻']",[56568]
像,亻,873.1012,"['人', '亻']",[65101]
份,亻,304.3012,"['人', '亻']",[69442]
但,亻,1326.7605,"['人', '亻']",[77288]
们,亻,5981.2,"['人', '亻']",[79478]
供,亻,77.4963,"['人', '亻']",[83744]
佷,亻,0.2222,"['人', '亻']","[8519, 115]"
优,亻,172.9531,"['人', '亻']",[90172]
停,亻,272.7951,"['人', '亻']",[94375]
倍,亻,56.9481,"['人', '亻']",[97306]
何,亻,596.7111,"['人', '亻']",[98749]
做,亻,1704.1481,"['人', '亻']",[99190]
什,亻,2851.0963,"['人', '亻']",[99217]
低,亻,195.7284,"['人', '亻']",[99285]
住,亻,667.8864,"['人', '亻']",[99296]
便,亻,333.1753,"['人', '亻']",[99364]
仅,亻,128.2963,"['人', '亻']",[99373]
候,亻,1091.6099,"['人', '亻']",[99383]
健,亻,257.5753,"['人', '亻']",[99386]
假,亻,466.8049,"['人', '亻']",[99436]
依,亻,200.6617,"['人', '亻']",[99539]
借,亻,88.2617,"['人', '亻']",[99588]
伴,亻,134.9877,"['人', '亻']",[99595]
伙,亻,254.2815,"['人', '亻']",[99596]
伤,亻,557.7926,"['人', '亻']",[99616]
似,亻,216.6667,"['人', '亻']",[99636]
仍,亻,76.558,"['人', '亻']",[99754]
侧,亻,34.6765,"['人', '亻']",[99772]
倒,亻,328.1827,"['人', '亻']",[99805]
佛,亻,122.7605,"['人', '亻']",[99820]
偏,亻,60.5975,"['人', '亻']",[99835]
储,亻,49.1309,"['人', '亻']",[99871]
侵,亻,27.8864,"['人', '亻']",[99873]
仪,亻,42.3951,"['人', '亻']",[99966]
债,亻,24.4,"['人', '亻']",[99973]
俗,亻,49.8716,"['人', '亻']",[99979]
卷,卩,83.8173,['卩'],[100199]
卵,卩,7.6444,['卩'],[101574]
卸,卩,19.7136,['卩'],[103025]
卿,卩,9.6889,['卩'],[106987]
卯,卩,2.8198,['卩'],[115501]
即,卩,313.3086,['卩'],[91676]
卫,卩,157.3531,['卩'],[99417]
印,卩,110.4247,['卩'],[99540]
却,卩,452.479,['卩'],[99786]
券,刀,44.9383,"['刂', '刀']",[100054]
刀,刀,138.0691,"['刂', '刀']",[101953]
剪,刀,79.2889,"['刂', '刀']",[102634]
刃,刀,9.7333,"['刂', '刀']",[108675]
劈,刀,9.2642,"['刂', '刀']",[110336]
刁,刀,4.7012,"['刂', '刀']",[116321]
刍,刀,0.158,"['刂', '刀']",[119573]
分,刀,2623.8716,"['刂', '刀']",[17177]
前,刀,1263.0123,"['刂', '刀']",[24562]
初,刀,467.763,"['刂', '刀']",[84607]
切,刀,555.2889,"['刂', '刀']",[99322]
争,刀,183.7185,"['刂', '刀']",[99399]
丹,丶,68.0198,['丶'],[100721]
丸,丶,31.4568,['丶'],[106256]
为,丶,3587.5951,['丶'],[17714]
主,丶,876.958,['丶'],[35568]
义,丶,177.5506,['丶'],[64559]
举,丶,176.0296,['丶'],[99357]
鼎,鼎,44.6963,['鼎'],[104737]
斜,斗,14.2321,['斗'],[102669]
斟,斗,1.9852,['斗'],[119450]
斡,斗,0.1975,['斗'],[121378]
料,斗,191.6,['斗'],[41406]
斗,斗,283.0914,['斗'],[99761]
豌,豆,3.4123,['豆'],[119482]
豉,豆,2.1679,['豆'],[120617]
豆,豆,179.1901,['豆'],[99955]
危,厄,86.0741,['厄'],[100087]
兄,儿,184.8642,['儿'],[100788]
允,儿,38.321,['儿'],[101438]
兑,儿,19.279,['儿'],[101770]
兔,儿,83.9111,['儿'],[102757]
兆,儿,20.8593,['儿'],[105796]
兜,儿,24.7704,['儿'],[108192]
兢,儿,1.679,['儿'],[119467]
兀,儿,1.1802,['儿'],[119534]
兕,儿,0.0198,['儿'],[119709]
元,儿,460.5827,['儿'],[23305]
先,儿,722.8444,['儿'],[60726]
党,儿,53.116,['儿'],[99210]
光,儿,601.8074,['儿'],[99225]
儿,儿,1244.4889,['儿'],[99261]
克,儿,612.6568,['儿'],[99316]
充,儿,222,['儿'],[99356]
免,儿,204.7407,['儿'],[99506]
耐,而,82.1926,['而'],[100796]
耍,而,48.2025,['而'],[103363]
而,而,1295.5605,['而'],[68536]
耳,耳,114.8889,['耳'],[100229]
聊,耳,398.1827,['耳'],[100281]
耶,耳,88.1235,['耳'],[101493]
聪,耳,72.1086,['耳'],[102616]
耽,耳,8.4346,['耳'],[103550]
聆,耳,12.4741,['耳'],[103601]
聋,耳,6.1284,['耳'],[108200]
聂,耳,1.8074,['耳'],[110550]
耻,耳,23.1901,['耳'],[110662]
耿,耳,3.8914,['耳'],[110767]
耸,耳,3.1753,['耳'],[110982]
耷,耳,0.3951,['耳'],[120083]
聒,耳,0.7259,['耳'],[120872]
聩,耳,0.1778,['耳'],[121559]
联,耳,293.8765,['耳'],[49082]
职,耳,164.0741,['耳'],[99205]
聚,耳,206.2272,['耳'],[99642]
聘,耳,14.5284,['耳'],[99954]
亏,二,38.8494,['二'],[101482]
井,二,25.9654,['二'],[104097]
亟,二,0.4247,['二'],[119209]
亘,二,0.9185,['二'],[119600]
于,二,1320.8988,['二'],[34204]
二,二,696.5136,['二'],[40820]
五,二,635.0519,['二'],[75108]
些,二,1297.6148,['二'],[97084]
亚,二,221.0914,['二'],[99449]
互,二,149.6889,['二'],[99524]
云,二,264.1679,['二'],[99718]
犯,犭,158.4346,"['犬', '犭']",[100238]
狐,犭,28.4741,"['犬', '犭']",[100324]
猫,犭,185.0617,"['犬', '犭']",[100472]
猛,犭,76.9481,"['犬', '犭']",[100525]
狗,犭,255.837,"['犬', '犭']",[100737]
猪,犭,172.1235,"['犬', '犭']",[100761]
狠,犭,56.8642,"['犬', '犭']",[100963]
狂,犭,208.0049,"['犬', '犭']",[101231]
猜,犭,247.3086,"['犬', '犭']",[101497]
狱,犭,73.5556,"['犬', '犭']",[101713]
猎,犭,28.6272,"['犬', '犭']",[102525]
狮,犭,92.0296,"['犬', '犭']",[102849]
猴,犭,35.9556,"['犬', '犭']",[103090]
狭,犭,8.163,"['犬', '犭']",[103465]
狸,犭,17.5358,"['犬', '犭']",[103702]
狙,犭,4.4049,"['犬', '犭']",[103886]
狼,犭,81.0025,"['犬', '犭']",[104522]
狄,犭,11.1111,"['犬', '犭']",[110698]
猿,犭,2.9235,"['犬', '犭']",[115272]
猝,犭,1.1753,"['犬', '犭']",[119238]
狈,犭,5.5704,"['犬', '犭']",[119319]
狡,犭,4.9037,"['犬', '犭']",[119360]
猖,犭,1.9654,"['犬', '犭']",[119417]
猩,犭,6.9086,"['犬', '犭']",[119438]
猬,犭,2.9877,"['犬', '犭']",[119439]
猾,犭,3.2395,"['犬', '犭']",[119440]
犷,犭,0.5926,"['犬', '犭']",[119632]
犸,犭,3.6642,"['犬', '犭']",[119633]
狒,犭,1.2099,"['犬', '犭']",[119930]
狩,犭,2.4938,"['犬', '犭']",[120190]
狲,犭,0.0593,"['犬', '犭']",[120191]
猡,犭,0.637,"['犬', '犭']",[120746]
猕,犭,5.3728,"['犬', '犭']",[120749]
猢,犭,0.0444,"['犬', '犭']",[121007]
猥,犭,10.1926,"['犬', '犭']",[121009]
獗,犭,0.6864,"['犬', '犭']",[121654]
獠,犭,0.2963,"['犬', '犭']",[121655]
獭,犭,0.963,"['犬', '犭']",[121807]
独,犭,199.9062,"['犬', '犭']",[99510]
夏,攵,132.7951,"['攴', '攵']",[100039]
敬,攵,76.642,"['攴', '攵']",[100098]
敢,攵,380.6963,"['攴', '攵']",[100245]
敏,攵,72.7309,"['攴', '攵']",[100275]
敌,攵,93.0716,"['攴', '攵']",[101271]
敦,攵,21.4321,"['攴', '攵']",[101646]
敞,攵,9.1259,"['攴', '攵']",[101841]
敛,攵,6.3852,"['攴', '攵']",[103760]
敷,攵,18.3012,"['攴', '攵']",[107659]
敖,攵,1.7383,"['攴', '攵']",[113735]
敝,攵,0.4494,"['攴', '攵']",[119023]
攸,攵,6.2716,"['攴', '攵']",[119032]
改,攵,325.7728,"['攴', '攵']",[22418]
收,攵,700.8346,"['攴', '攵']",[50009]
放,攵,1139.7531,"['攴', '攵']",[53222]
效,攵,159.3383,"['攴', '攵']",[59355]
整,攵,362.7111,"['攴', '攵']",[63431]
政,攵,139.0222,"['攴', '攵']",[74413]
数,攵,411.0074,"['攴', '攵']",[8863]
教,攵,331.5062,"['攴', '攵']",[99182]
救,攵,212.163,"['攴', '攵']",[99509]
故,攵,292.5778,"['攴', '攵']",[99535]
攻,攵,91.5457,"['攴', '攵']",[99546]
散,攵,113.2741,"['攴', '攵']",[99632]
匠,匚,7.042,['匚'],[101688]
匮,匚,1.1062,['匚'],[103876]
匪,匚,37.5951,['匚'],[109642]
匡,匚,1.7235,['匚'],[117356]
匣,匚,1.521,['匚'],[119143]
匝,匚,0.5383,['匚'],[119291]
旁,方,102.7852,['方'],[100484]
旋,方,62.7704,['方'],[100917]
旌,方,0.2025,['方'],[120759]
旎,方,0.6321,['方'],[120760]
旖,方,0.6222,['方'],[121489]
方,方,1010.4889,['方'],[23384]
族,方,114.237,['方'],[70769]
施,方,60.4938,['方'],[99330]
旅,方,184.6864,['方'],[99407]
旗,方,51.6593,['方'],[99858]
飞,飞,388.5481,"['飛', '飞']",[99723]
靡,非,6.6123,['非'],[118457]
非,非,504.3506,['非'],[65676]
靠,非,200.3654,['非'],[99904]
飙,风,12.6469,"['风', '風']",[103794]
飘,风,63.8173,"['风', '風']",[104712]
飒,风,0.6963,"['风', '風']",[120207]
飓,风,2.963,"['风', '風']",[121010]
飕,风,1.0074,"['风', '風']",[121266]
飚,风,2.4543,"['风', '風']","[71306, 248]"
风,风,680.2173,"['风', '風']",[99208]
罐,缶,22.163,['缶'],[105240]
缸,缶,10.4395,['缶'],[107347]
缶,缶,0.0642,['缶'],[119613]
罂,缶,1.8025,['缶'],[121438]
罄,缶,0.8247,['缶'],[121854]
罅,缶,0.1333,['缶'],[121902]
缺,缶,127.2988,['缶'],[99545]
爹,父,90.3506,['父'],[105400]
父,父,270.4889,['父'],[99910]
爸,父,559.4519,['父'],[99962]
爷,父,158.237,['父'],[99989]
阜,阜,1.8864,"['邑', '阜', '阝']",[103460]
甚,甘,104.1679,['甘'],[100149]
甜,甘,192.0198,['甘'],[100475]
甘,甘,143.5358,['甘'],[100818]
平,干,585.0321,['干'],[49111]
并,干,419.6642,['干'],[62926]
年,干,4967.0963,['干'],[7948]
干,干,650.4247,['干'],[99251]
幸,干,746.9235,['干'],[99747]
高,高,983.9704,['高'],[44636]
截,戈,30.5333,['戈'],[100263]
戴,戈,107.6988,['戈'],[100469]
戒,戈,106.2815,['戈'],[101372]
戚,戈,41.6247,['戈'],[103210]
戈,戈,16.8346,['戈'],[105662]
戳,戈,16.9975,['戈'],[111420]
戎,戈,1.2148,['戈'],[117369]
戟,戈,1.3926,['戈'],[117777]
戛,戈,0.9333,['戈'],[119232]
戗,戈,0.1531,['戈'],[119921]
戕,戈,0.0642,['戈'],[119990]
戮,戈,9.9457,['戈'],[121692]
成,戈,2464.4938,['戈'],[12857]
我,戈,25482.9531,['戈'],[35946]
或,戈,461.042,['戈'],[57191]
战,戈,721.5358,['戈'],[99191]
戏,戈,507.037,['戈'],[99293]
鞋,革,185.6741,['革'],[102097]
鞍,革,2.7556,['革'],[102687]
鞭,革,135.3679,['革'],[111241]
靶,革,2.3407,['革'],[112073]
靴,革,38.3852,['革'],[112466]
鞠,革,4.6667,['革'],[119138]
鞘,革,0.7951,['革'],[119193]
靼,革,0.1531,['革'],[121367]
鞑,革,0.3605,['革'],[121561]
革,革,55.9901,['革'],[99575]
艰,艮,43.0617,['艮'],[100587]
艮,艮,0.8099,['艮'],[119647]
良,艮,120.4741,['艮'],[99584]
巧,工,107.516,['工'],[100084]
巩,工,4.4642,['工'],[102720]
巫,工,15.8568,['工'],[107153]
工,工,730.3556,['工'],[48692]
左,工,211.8123,['工'],[77559]
差,工,273.0617,['工'],[99572]
巨,工,144.1679,['工'],[99765]
弹,弓,138.6173,['弓'],[100080]
弯,弓,33.8272,['弓'],[101418]
弥,弓,30.5975,['弓'],[101639]
弘,弓,6.5185,['弓'],[102859]
弛,弓,2.4988,['弓'],[103838]
弗,弓,38.9877,['弓'],[104985]
弦,弓,11.0864,['弓'],[106514]
弓,弓,5.1358,['弓'],[107955]
弧,弓,3.2988,['弓'],[108718]
弩,弓,18.7605,['弓'],[115141]
弭,弓,0.158,['弓'],[120262]
引,弓,186.4,['弓'],[72586]
张,弓,605.4963,['弓'],[86341]
强,弓,480.9877,['弓'],[99193]
弱,弓,108.2568,['弓'],[99932]
弟,弓,268.5284,['弓'],[99952]
弃,廾,199.6494,['廾'],[100101]
弊,廾,9.3284,['廾'],[101803]
弄,廾,174.6469,['廾'],[102115]
弈,廾,1.6346,['廾'],[103635]
廿,廾,8.1432,['廾'],[119540]
廾,廾,0.0346,['廾'],"[24735, 122]"
开,廾,2714.321,['廾'],[29767]
异,廾,118.5778,['廾'],[62945]
谷,谷,52.5926,['谷'],[100203]
豁,谷,19.9654,['谷'],[116664]
骨,骨,97.7185,['骨'],[100049]
骼,骨,2.1877,['骨'],[103655]
髓,骨,4.9728,['骨'],[103661]
骸,骨,3.0519,['骨'],[118671]
骰,骨,265.6988,['骨'],[121217]
骷,骨,3.0765,['骨'],[121439]
骶,骨,0.1185,['骨'],[121440]
髅,骨,3.0519,['骨'],[121983]
髋,骨,0.6173,['骨'],[122030]
髌,骨,0.0593,['骨'],[122031]
髑,骨,0.1284,['骨'],[122099]
鼓,鼓,91.8173,['鼓'],[101182]
瓜,瓜,124.0148,['瓜'],[100857]
瓣,瓜,18.4247,['瓜'],[101822]
瓢,瓜,2.3358,['瓜'],[119500]
瓤,瓜,0.7309,['瓜'],[119530]
庭,广,117.3136,['广'],[100026]
庞,广,13.2494,['广'],[101625]
廊,广,13.758,['广'],[101701]
庙,广,25.4519,['广'],[102521]
